"city","County","State","zip","x","y"
"San Marcos ","San Diego","California","92078","-117.190931","33.135686"
"San Marcos","Hays","Texas","78666","-97.937531","29.881728"
"San Marcos","Hays","Texas","78666","-97.940672","29.882251"
"San Mateo","San Mateo","California","94403","-122.309607","37.543848"
"San Mateo","San Mateo County","California","","-122.303","37.546"
"Paso Robles","San Luis Obispo","California","93446","-120.697","35.7477"
"San Pablo ","Contra Costa","California","","-122.3411614","37.9586052"
"San Rafael","Marin","California","94915","-122.529","37.9733"
"San Ramon","","California","94583","-121.961","37.7636"
"Sanbornton","Belknap","New Hampshire","03269","-71.6045721","43.5349568"
"Sand Springs","Tulsa","Oklahoma","74063","-96.108644","36.139906"
"Columbia","Richland","South Carolina","29229","-80.875812","34.132215"
"Pinehurst","Moore","North Carolina","28374","-79.468467","35.194695"
"Pinehurst","Moore","North Carolina","28374","-79.464819","35.205461"
"Sandusky","Sanilac","Michigan","48471","-82.8337","43.4212"
"Sandwich","Carroll","New Hampshire","03227","-71.438706","43.80935"
"Sandwich","Barnstable","Massachusetts","02563","-70.493","41.7535"
"Newtown","Fairfield","Connecticut","06470","-73.2724625","41.4064404"
"Farmington","Franklin","Maine","04938","-70.1528","44.6696"
"Sandy Springs","","Georgia","30328","-84.3838","33.9185"
"Sanford","midland","Michigan","48657","-84.3706","43.6796"
"Sanford","Seminole","Florida","32771","-81.267","28.8116"
"Sanford","York","Maine","04073","-70.774635","43.438702"
"Sanford Maine","York","Maine","04073","-70.774675","43.438742"
"Amsterdam","Montgomery","New York","12010","-74.185102","42.959257"
"Sanger","Fresno","California","93657","-119.557378","36.706334"
"Sanibel","Lee","Florida","33957","-82.073654","26.440936"
"New Orleans","Orleans","Louisiana","70117","-90.021388","29.962835"
"Providence","Providence","Rhode Island","02907","-71.4259842","41.8050532"
"Santa Rosa","Sonoma","California","95403","-122.7144314","38.4404674"
"Santa Barbara","Santa Barbara","California","93103","-119.695","34.4199"
"Santa Barbara","Santa Barbara","California","93103","-119.697","34.4177"
"Goleta","Santa Barbara","California","93105","-119.872","34.4293"
"Santa Barbara","Santa Barbara","California","93101","-119.747","34.4378"
"Santa Clara","Santa Clara","California","95050","-121.9464195","37.3479946"
"San Jose","Santa Clara","California","","-121.9328811","37.3128688"
"Santa Clarita","Ventura","California","91355","-119.050939","34.245836"
"Santa Cruz","Santa Cruz","California","","-122.0270374","36.9724758"
"Tucson ","Pima","Arizona","85745","-110.985666","32.219909"
"Santa Fe","Santa Fe","New Mexico","87507","-106.0157102","35.6445191"
"Santa Fe","Santa Fe","New Mexico","87501","-105.9490908","35.6821338"
"Santa Maria","Santa Barbara","California","93444","-118.081","33.9039"
"Santa Monica","Los Angeles","California","90405","-118.4986283","34.0162113"
"Santa Monica","Los Angeles","California","90404","-118.467682","34.02075"
"Santa Monica","Los Angeles","California","90405","-118.483333","34.0014563"
"Santa Monica","Los Angeles","California","90401","-118.498173","34.01658"
"Santa Paula","Ventura","California","93013","-119.106","34.3817"
"Santa Rosa ","Sonoma","California","95404","-122.700228","38.434472"
"Santa Rosa","Sonoma","California","95404","-122.7124017","38.4412146"
"Pace","Santa Rosa","Florida","32571","-87.1781691","30.5947763"
"Santa Rosa","Sonoma","California","95409","-122.607","38.4414"
"San Jose","Santa Clara","California","","-121.8010961","37.2370797"
"Santee","San Diego","California","92071","-116.999234","32.852133"
"Niobrara","Knox","Nebraska","68760","-97.881936","42.733001"
"Traverse City","Grand Traverse","Michigan","49684","-85.621764","44.765173"
"Pine Bluff ","Jefferson","Arkansas","71601","-92.004253","34.231056"
"Saranac","Clinton","New York","12981","-73.733963","44.66166"
"Saranac Lake","Essex","New York","12983","-74.124118","44.323702"
"Saranac Lake","Franklin","New York","12983","-74.131251","44.32463"
"Sarasota","Sarasota","Florida","","-82.540609","27.336511"
"Saratoga","Santa Clara","California","95070","-122.011452","37.264228"
"Saratoga Springs ","Saratoga","New York","12866","-73.781149","43.085525"
"Saratoga Springs ","Saratoga","New York","12866","-73.790038","43.064686"
"Saratoga springs","Utah","Utah","84045","-111.909442","40.38454"
"Greensburg","Westmoreland","Pennsylvania","15601","-79.571","40.3964"
"Leander","","Texas","78641","-97.8185","30.565"
"Augusta","Richmond","Georgia","30901","-81.9663","33.4729"
"Washington","Beaufort","North Carolina","27889","-77.0583","35.5435"
"Ontario","Malheur","Oregon","97914","-116.963372","44.025712"
"Havre","Hill","Montana","59501","-109.677372","48.55312"
"Ilwaco","Pacific","Washington","98624","-123.999","46.3167"
"Lakeview","Lake","Oregon","","-120.345","42.1911"
"Decatur","Macon","Illinois","62521","-88.8974","39.8849"
"Middletown","Dauphin","Pennsylvania","17057","-76.673","40.1828"
"Saucier","Harrison","Mississippi","39574","-89.1388","30.6633"
"Hellertown","Northampton","Pennsylvania","18055","-75.341647","40.5791692"
"Seneca","Seneca","New York","","-76.8228","42.9049"
"Saugatuck ","Allegan","Michigan","49453","-86.2014418","42.6548323"
"Saugerties","Ulster","New York","12477","-73.9489637","42.0789867"
"Saugerties","Ulster","New York","12477","-73.949866","42.079151"
"Saugerties","Ulster","New York","12477","-73.949428","42.079003"
"Saugerties","Ulster","New York","12477","-73.9550299","42.0842629"
"Saugus","Essex","Massachusetts","01906","-71.016355","42.451645"
"sauk city","Sauk","Wisconsin","53583","-89.7195","43.2738"
"Reedsburg","Sauk","Wisconsin","53959","-90.0024","43.5329"
"Prairie du Sac","Sauk","Wisconsin","","-89.729784","43.285309"
"Sausalito","Marin","California","94949","-122.481","37.8573"
"Savannah","Chatham","Georgia","31408","-81.232","32.1098"
"Yonkers","Westchester","New York","10701","-73.899107","40.935594"
"Sawmills","Caldwell","North Carolina","28630","-81.4754612","35.8244543"
"Sawyer","","Michigan","49125","-87.3681","46.3329"
"Fishers","","Indiana","46037","-85.9221","39.9821"
"Scandia","Washington","Minnesota","55073","-92.80725","45.252085"
"Scappoose","Columbia","Oregon","97056","-122.8768","45.75723"
"Scarborough","Cumberland","Maine","04070","-70.3393","43.5901"
"North White Plains","Westchester","New York","10603","-73.7966","40.9888"
"SCHENECTADY","Schenectady","New York","12309","-73.905169","42.803462"
"","Rensselaer","New York","","-73.6166","42.8653"
"NISKAYUNA","Schenectady","New York","12309","-73.8771901","42.8056144"
"Schenectady","Schenectady","New York","12305","-73.9397922","42.814295"
"Schenectady","Schenectady","New York","12304","-73.92473","42.798898"
"Schererville","Lake","Indiana","46375","-87.445743","41.489019"
"Maplewood","St. Louis","Missouri","63143","-90.3153033","38.6130246"
"Medina","Medina","Ohio","44256","-81.707468","41.159139"
"West Jordan","","Utah","84088","-111.958","40.5949"
"Cobleskill","Schoharie","New York","12043","-74.5036964","42.671331"
"Schoolcraft","Kalamazoo","Michigan","49087","-85.6371431","42.1167863"
"Warren","Bristol","Rhode Island","02885","-71.282104","41.725242"
"Eldon","Miller","Missouri","65026","-92.605401","38.297467"
"Schroon Lake","Essex","New York","12870","-73.7606489","43.8366949"
"Schuyler","","Virginia","","-78.7014","37.7901"
"Montour Falls","Schuyler","New York","","-76.8452","42.3473"
"Lancaseter","Schuyler","Missouri","63548","-92.5","40.4858"
"Howells","Colfax","Nebraska","68641","-96.9639","41.6128"
"Philadelphia","Philadelphia","Pennsylvania","19103","-75.18114","39.94903"
"Scituate","Plymouth","Massachusetts","02066","-70.7863","42.2188"
"Scotch Plains","Union","New Jersey","07076","-74.397557","40.650167"
"Memphis","Scotland","Missouri","63555","-92.1703","40.4581"
"Scotland","Windham","Connecticut","06264","-72.0825","41.6985"
"Scottsburg","Scott","Indiana","47170","-85.7702451","38.685614"
"Georgetown","Scott","Kentucky","40324","-84.559","38.2102"
"Huntsville","Scott","Tennessee","37756","-84.5328257","36.4061698"
"Scottdale","Westmoreland","Pennsylvania","15683","-79.586785","40.10148"
"Scotts Valley","Santa Cruz","California","","-122.028204","37.050323"
"Scottsbluff","Scotts Bluff","Nebraska","69361","-103.663","41.8645"
"Scottsboro","Jackson","Alabama","35768","-86.0641","34.6932"
"Scottsville","Albemarle","Virginia","24590","-78.4953","37.7983"
"Scottsville","Monroe","Virginia","24590","-78.4956","37.7988"
"Scottsville","Monroe","New York","14546","-77.755481","43.019298"
"Scottville","Mason","Michigan","49454","-86.2794785","43.9560271"
"Scranton","Lackawanna","Pennsylvania","18508","-75.6633","41.4215"
"San Diego","San Diego","California","92131","-117.095507","32.935538"
"Sea Bright","Monmouth","New Jersey","07760","-73.973836","40.363071"
"Stratham ","Rockingham","New Hampshire","03885","-70.9189608","43.0106647"
"Exeter","Rockingham","New Hampshire","03833","-71.0003126","43.0168516"
"Rollinsford","Strafford","New Hampshire","03869","-70.8601023","43.2155618"
"Seaford 11550","Suffolk","New York","","-73.494415","40.667098"
"Searcy","White","Arkansas","","-91.6124","35.2039"
"Chicago","Cook","Illinois","60606","-87.6082","41.7366"
"Seaside","Walton","Florida","32459","-86.137791","30.319989"
"Seaside","Clatsop","Oregon","97138","-123.914","46.0086"
"Santa Rosa Beach","Walton","Florida","32459","-86.137203","30.31994"
"Seaside Park","Ocean","New Jersey","08752","-74.0776","39.9302"
"Seattle","King","Washington","98104","-122.330361","47.603679"
"Sebastopol","Sonoma","California","95472","-122.842","38.3961"
"Juneau","Juneau","Alaska","99801","-134.583143","58.361941"
"San Francisco","San Francisco","California","94107","-122.395785","37.785046"
"Sedalia","Pettis","Missouri","65301","-93.251049","38.694953"
"Sedona","Yavapai","Arizona","86336","-111.791","34.8502"
"Sedro-Woolley","Skagit","Washington","98284","-122.2389","48.50555"
"Seguin","Guadalupe","Texas","78155","-97.987168","29.570966"
"Cicero","","Illinois","60804","-87.7648","41.8343"
"Wichita Falls","Wichita","Texas","76301","-98.4897756","33.9132018"
"Henrietta","Clay","Texas","76365","-98.1963","33.8148"
"Selma","Fresno","California","93662","-119.612","36.5687"
"Selma","Dallas","Alabama","36701","-87.039345","32.404223"
"Tampa","Hillsborough","Florida","33603","-82.4552888","27.9910712"
"Tampa","Hillsborough","Florida","33604","-82.4754093","27.9364216"
"Wesley Chapel","Pasco","Florida","33543","-82.3472119","28.18857"
"Seneca Falls","Seneca","New York","13148","-76.800356","42.909889"
"Seneca","","Kansas","66538","-96.0707","39.8383"
"Seneca","Oconee","South Carolina","29678","-82.9515","34.6851"
"Irving","Erie","New York","14081","-79.101298","42.570179"
"Sequim","Clallam","Washington","98382","-123.1023323","48.0796314"
"Sesser","","Illinois","62884","-89.054","38.0671"
"Memphis","Shelby","Tennessee","38128","-89.9094","35.1992"
"St. Paul","Hennepin","Minnesota","","-93.091","44.9497"
"St. Paul","Hennepin","Minnesota","55101","-93.0969","44.9483"
"Severna Park","Anne Arundel","Maryland","21146","-76.5281","39.058"
"Severy","Greenwood","Kansas","67137","-96.234365","37.620849"
"Seward","Seward","Nebraska","68434","-97.0925","40.9124"
"Minneapolis","Hennepin","Minnesota","","-93.2356","44.9675"
"Minneapolis","Hennepin","Minnesota","","-93.2359","44.964"
"Bremen ","Haralson","Georgia","30110","-85.1459572","33.7215204"
"Seymour","Jackson","Indiana","47274","-85.8914498","38.9578388"
"Seymour","New Haven","Connecticut","06483","-73.0757","41.3918"
"Seymour","Outagamie","Wisconsin","54165","-88.3303","44.5124"
"Seymour ","Sevier","Tennessee","37865","-83.7509235","35.8656558"
"Sunset Valley","Travis","Texas","78745","-97.806462","30.230993"
"Austin","Travis","Texas","78723","-97.734032","30.314108"
"Austin","Travis","Texas","78702","-97.748042","30.267454"
"Austin","Travis","Texas","76702","-97.7109086","30.2814372"
"Yadkinville","Yadkin","North Carolina","27055","-80.587","36.1157"
"Rockville","Montgomery","Maryland","20850","-77.198","39.1024"
"Shallotte","Brunswick","North Carolina","28470","-78.386035","33.975058"
"Columbia","Richland","South Carolina","29205","-80.9925","33.9974"
"Eminence","Shannon","Missouri","65466","-91.357635","37.1506044"
"Philadelphia","Philadelphia","Pennsylvania","19129","-75.1785927","40.0050546"
"Sharon Springs","Schoharie","New York","13459","-74.617252","42.79518"
"Anderson","Shasta","California","96007","-122.288172","40.435319"
"Burney ","Shasta","California","96013","-121.663545","40.881799"
"Redding ","Shasta","California","96001","-122.354616","40.581776"
"Redding","Shasta","California","96001","-122.381055","40.572288"
"Redding","Shasta","California","96001","-122.377865","40.591272"
"Shawano","Shawano","Wisconsin","54166","-88.60757","44.78119"
"Shawnee","Pottawatomie","Oklahoma","74801","-96.9222","35.3261"
"Shawnee","Johnson","Kansas","66203","-94.715204","39.023395"
"Shawsville","Montgomery","Virginia","24162","-80.2558","37.167"
"Sheboygan","Sheboygan","Wisconsin","53081","-87.71326","43.75616"
"Sheffield","Berkshire","Massachusetts","01257","-73.353992","42.110643"
"Shelburne Falls","Franklin","Massachusetts","01370","-72.7372","42.608"
"Shelburne ","Chittenden","Vermont","05482","-73.227644","44.378312"
"Shelbina","Shelby","Missouri","63468","-92.037706","39.705866"
"Shelbyville","Shelby","Indiana","46176","-85.77702","39.5245"
"Shelbyville","Shelby","Kentucky","40065","-85.2371","38.2125"
"Harlan","Shelby","Iowa","51537","-95.338551","41.645619"
"Simpsonville","Shelby","Kentucky","","-85.3445","38.222"
"Shelby","Richland","Ohio","44875","-82.658451","40.881374"
"Shelby","Toole","Montana","59474","-111.856","48.5041"
"Shelby Twp","Macomb","Michigan","48317","-83.035823","42.661812"
"Sheldon","O'Brien","Iowa","51201","-95.85","43.1855"
"Shellsburg","Benton","Iowa","52332","-91.8707","42.0929"
"Shelter Cove","Humboldt","California","","-124.067","40.026"
"Hilton Head Island","Beaufort","South Carolina","29928","-80.7189462","32.1876979"
"Shelton","Fairfield","Connecticut","","-73.1728","41.3329"
"Shelton","Mason","Washington","98584","-123.102214","47.2143"
"Shelton","Fairfield","Connecticut","06484","-73.1226","41.3037"
"Niles","Berrien","Michigan","49120","-86.248443","41.798574"
"Shenandoah","Schuylkill","Pennsylvania","17976","-76.2027","40.8232"
"Shenandoah","Page","Iowa","51601","-95.3714","40.7651"
"Shenandoah","Page","Virginia","22849","-78.6228306","38.4839133"
"Shepherdstown","Jefferson","West Virginia","25443","-77.806025","39.430504"
"Shepherdstown","Jefferson","West Virginia","25430","-77.8067","39.4294"
"Sherburne","Chenango","New York","13460","-75.497488","42.675799"
"Sheridan","Montcalm","Michigan","48884","-85.073542","43.212605"
"Sheridan ","Madison","Montana","59749","-112.1969372","45.4554809"
"Sheridan","Sheridan","Wyoming","82801","-106.955193","44.799485"
"Loup City","Sherman","Nebraska","68853","-98.966578","41.274801"
"Moro","Sherman","Oregon","97039","-120.731598","45.483229"
"Moro ","Wasco","Oregon","","-120.731671","45.482524"
"Sherwood","Washington","Oregon","97140","-122.839625","45.356332"
"Clyde Park","Park","Montana","59018","-110.604","45.8845"
"Shillington","Berks","Pennsylvania","19607","-75.9538","40.3082"
"Wyandanch","Suffolk","New York","11798","-73.367076","40.753062"
"Dayton ","Montgomery","Ohio","45415","-84.235168","39.819208"
"Shiprock","McKinley","New Mexico","","-108.7089497","36.7749261"
"Reno ","Washoe","Nevada","89511","-119.749319","39.406373"
"Chicago","Cook","Illinois","60602","-87.576","41.767"
"Salisbury","Wicomico","Maryland","21801","-75.596859","38.364878"
"Princess Anne","Somerset","Maryland","21853","-75.692582","38.203065"
"Shoreview","Ramsey","Minnesota","55126","-93.1308","45.0803"
"Shorewood","Milwaukee","Wisconsin","53211","-87.890488","43.096929"
"Shortsville","Ontario","New York","14548","-77.22466","42.95859"
"Show Low","Navajo","Arizona","85901","-110.030948","34.253495"
"Shreveport","Caddo","Louisiana","71101","-93.744428","32.513164"
"Shrewsbury","Worcester","Massachusetts","01545","-71.682731","42.302206"
"Mountain City","Johnson","Tennessee","37683","-81.8588","36.3961"
"Sibley","Osceola","Iowa","51249","-95.7503","43.4"
